ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-637495,Source2,2,2024-09-01 23:20:49.509098,2024-09-02 02:53:49.509098,28.445042,-81.322753,,,2.328,Eight health never behind.,Jacob Gardens,Orlando,Tiffanyshire,FL,18621,US,US/Eastern,KeAY,2024-09-01 22:53:49.509098,87.4,0.0,106.3,30.67,9.9,ENE,0.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-8945427,Source2,2,2023-03-02 09:13:51.406947,2023-03-02 12:03:51.406947,33.837323,-84.481976,,-84.489509,0.848,Arm tonight development lose.,Melissa Court,Atlanta,Crystalfurt,GA,90351,US,US/Eastern,KZpH,2023-03-02 08:57:51.406947,22.1,0.0,32.7,28.39,8.3,SSE,4.9,0.0,Fair,False,False,False,False,False,False,False,False,True,True,False,False,False,Day,Day,Day,Day
A-4749174,Source2,3,2022-11-19 16:12:50.420482,2022-11-19 17:50:50.420482,37.351092,-121.897491,,-121.904922,1.722,Chance represent today son win.,Danielle Courts,San Jose,Aaronmouth,CA,73077,US,US/Eastern,KpBY,2022-11-19 15:59:50.420482,75.7,0.0,70.7,29.07,7.7,S,18.9,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-5185959,Source1,2,2018-09-11 10:42:12.262312,2018-09-11 13:40:12.262312,36.137946,-86.813814,,-86.813824,2.852,Number have national start blue rather.,Meyers Loop,Nashville,Mcdonaldchester,TN,87831,US,US/Eastern,KmOG,2018-09-11 10:13:12.262312,65.6,0.0,,31.52,10.5,Calm,1.4,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2124670,Source2,2,2020-04-26 09:28:22.137893,2020-04-26 11:11:22.137893,25.812211,-80.396662,25.797165,,0.332,Discuss everything bed series near investment.,Andrew Spurs,Miami,North Jeanfurt,FL,51749,US,,KttQ,2020-04-26 08:59:22.137893,75.7,0.0,72.4,28.55,10.8,North,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3431737,Source2,2,2018-10-19 00:14:20.394683,2018-10-19 03:13:20.394683,47.470125,-122.322542,47.472346,,1.145,Country hospital husband child enter stuff.,Tamara Point,Seattle,Tracyside,WA,87129,US,US/Eastern,KdaY,2018-10-18 23:59:20.394683,67.0,,70.6,28.74,,NW,1.4,0.03,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-8540730,Source1,2,2025-10-19 22:48:07.647692,2025-10-20 01:26:07.647692,38.57652,-121.455207,,,3.345,Win themselves herself within however around.,Caleb Way,Sacramento,Williamport,CA,53951,US,US/Eastern,KboI,2025-10-19 22:38:07.647692,32.6,0.0,48.5,,9.7,SSE,0.0,,Overcast,False,False,False,False,False,False,False,False,True,False,False,True,False,Night,Night,Night,Night
A-5856256,Source2,2,2022-07-03 19:31:04.605700,2022-07-03 21:58:04.605700,29.496536,-98.635068,29.510685,-98.633692,3.276,West husband Mrs evidence choose sort agreement.,Lewis Meadows,San Antonio,Cummingsport,TX,77121,US,US/Eastern,KsXd,2022-07-03 19:04:04.605700,76.9,,79.7,28.89,3.4,WNW,8.9,,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-6660602,Source2,2,2021-02-18 04:34:33.653503,2021-02-18 06:10:33.653503,35.851636,-78.614248,,,4.532,Quickly provide above strategy head.,Steve Turnpike,Raleigh,East Jennifertown,NC,16660,US,US/Eastern,KpqM,2021-02-18 04:12:33.653503,66.8,0.0,68.9,32.02,4.3,South,13.3,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-587567,Source2,3,2019-11-12 17:00:48.320159,2019-11-12 20:41:48.320159,32.662779,-96.762455,32.663986,,3.722,Everyone notice team purpose data trial price.,Davis Drive,Dallas,New Sheryl,TX,13868,US,US/Eastern,KOJp,2019-11-12 16:37:48.320159,56.5,0.0,92.3,29.81,11.5,NW,5.8,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5542542,Source2,3,2018-04-15 06:24:40.954098,2018-04-15 10:11:40.954098,34.062882,-118.153829,34.055813,-118.169877,0.499,Them ago return his toward ago it.,Joseph Summit,Los Angeles,Danielbury,CA,73897,US,US/Eastern,KASA,2018-04-15 06:18:40.954098,80.6,0.0,95.9,28.47,8.5,E,13.8,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9315893,Source2,2,2020-05-04 22:30:22.945257,2020-05-05 01:40:22.945257,37.568978,-77.385561,,,0.596,Teacher keep law nation.,Moore Canyon,Richmond,Austinburgh,VA,42791,US,US/Eastern,KGbq,2020-05-04 22:03:22.945257,78.6,0.0,55.8,29.87,12.5,SSE,5.3,0.19,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7398666,Source1,2,2022-07-12 12:36:45.178524,2022-07-12 13:32:45.178524,25.710829,-80.120822,,-80.126849,0.319,Vote be stand.,Javier Harbors,Miami,Port Andrewfurt,FL,09716,US,US/Eastern,KHpC,2022-07-12 12:27:45.178524,84.7,0.0,66.9,28.91,11.8,W,0.0,0.0,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4523354,Source1,2,2019-11-23 15:19:59.351568,2019-11-23 16:02:59.351568,32.908456,-117.149082,32.904453,,1.626,Address too require early build yeah.,Cook Heights,San Diego,East Nancy,CA,16245,US,US/Eastern,KLAc,2019-11-23 14:59:59.351568,95.0,0.0,66.2,28.55,9.6,Calm,17.2,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2340830,Source2,2,2024-04-22 12:59:45.288133,2024-04-22 16:09:45.288133,34.089209,-81.040225,,-81.040302,1.423,Trip pressure know with.,Garcia Rapids,Columbia,Andrewtown,SC,08532,US,US/Eastern,KdyV,2024-04-22 12:35:45.288133,32.1,25.73334670726745,50.4,29.4,9.7,WSW,9.1,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4457343,Source1,2,2025-05-14 14:43:13.514402,2025-05-14 16:10:13.514402,29.758706,-95.460067,,-95.469847,0.242,International however agree market officer many nothing.,Sean Drives,Houston,New Nicole,TX,76494,US,US/Eastern,KBBM,2025-05-14 14:31:13.514402,41.6,0.0,80.3,28.12,6.0,SE,4.6,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5448345,Source1,2,2024-12-13 11:52:31.803113,2024-12-13 12:47:31.803113,38.63312,-121.406392,,-121.39423,4.114,Tell personal people happen.,Patrick Green,Sacramento,Stephanieville,CA,88913,US,US/Eastern,KhxG,2024-12-13 11:34:31.803113,83.4,0.0,84.7,29.19,5.4,CALM,5.9,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9103365,Source1,3,2022-02-28 11:18:12.225672,2022-02-28 14:00:12.225672,35.797804,-78.646877,,-78.640671,0.017,Key second like.,Davis Lane,Raleigh,Sharonberg,NC,12692,US,US/Eastern,KhNh,2022-02-28 11:12:12.225672,93.7,0.0,80.6,28.38,5.4,East,14.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8720062,Source2,4,2023-05-31 00:01:11.508661,2023-05-31 03:04:11.508661,47.638867,-122.328988,47.624586,,0.849,Minute example music.,Johnson Wells,Seattle,North Wendyville,WA,91531,US,US/Eastern,KXWb,2023-05-30 23:36:11.508661,85.0,0.0,77.4,29.04,7.5,VAR,1.8,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2377139,Source2,2,2022-02-12 09:33:34.613684,2022-02-12 10:46:34.613684,44.880617,-93.297619,,-93.300049,2.1,Place job where.,Rivera Plaza,Minneapolis,East Christopher,MN,87261,US,US/Eastern,KqhQ,2022-02-12 09:13:34.613684,53.5,0.0,52.7,29.4,7.1,NW,11.7,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5587925,Source1,3,2020-10-11 17:58:16.332948,2020-10-11 18:40:16.332948,35.188973,-80.788876,35.18534,-80.790832,0.785,Score hotel brother past south challenge game.,Mayer Motorway,Charlotte,East Angelaside,NC,54275,US,US/Eastern,KWQT,2020-10-11 17:52:16.332948,82.8,0.0,29.0,30.37,8.1,CALM,8.5,0.0,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8489576,Source2,2,2018-04-17 04:44:56.186390,2018-04-17 06:12:56.186390,34.879714,-82.297282,34.877229,-82.294283,1.164,Girl show nature anyone rule.,Hunter Isle,Greenville,Johnfort,SC,17198,US,US/Eastern,KRPE,2018-04-17 04:27:56.186390,25.6,,48.2,28.72,9.5,W,14.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-8790164,Source1,2,2020-02-21 16:11:15.073032,2020-02-21 20:07:15.073032,29.808483,-95.501814,,-95.513402,0.149,Film against several worry store same.,Martin Ville,Houston,Jaytown,TX,22411,US,US/Eastern,KWKc,2020-02-21 15:55:15.073032,71.9,0.0,82.1,30.64,9.9,Calm,1.9,0.0,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3684379,Source1,2,2023-07-04 11:07:45.553522,2023-07-04 12:42:45.553522,29.848073,-95.484586,29.835365,,0.274,Computer pick particularly open.,Stephanie Village,Houston,New Melinda,TX,08846,US,US/Eastern,Kkrq,2023-07-04 10:58:45.553522,60.9,0.0,77.4,29.75,1.8,W,9.5,0.23,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8151416,Source2,2,2022-05-27 19:25:34.463876,2022-05-27 21:21:34.463876,35.183521,-80.841308,,-80.83192,4.053,Particular environment trouble as hour.,David Mews,Charlotte,South Danielview,NC,59450,US,US/Eastern,KGJA,2022-05-27 19:12:34.463876,64.9,0.0,78.6,29.39,7.3,NW,11.2,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-9190060,Source2,3,2019-08-22 12:48:55.323328,2019-08-22 13:04:55.323328,35.219544,-80.813421,35.215692,-80.82466,0.152,Home four step.,Reyes Corners,Charlotte,South Jeanette,NC,33007,US,US/Eastern,KIzq,2019-08-22 12:28:55.323328,83.1,0.0,46.4,30.01,10.2,SSW,8.9,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-9941034,Source2,2,2025-12-07 07:34:02.981430,2025-12-07 08:33:02.981430,36.177988,-86.802649,,-86.802264,1.733,Trial sure story close thousand cover water.,Elizabeth Roads,Nashville,New Jerryfort,TN,66681,US,US/Eastern,KFRg,2025-12-07 07:14:02.981430,41.0,33.01551887786685,48.4,30.37,8.9,CALM,11.4,0.06,Heavy Rain,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4180783,Source2,1,2020-11-04 09:15:56.945371,2020-11-04 11:14:56.945371,32.822782,-117.161819,,-117.160303,0.478,Thing concern attention hair fast TV subject.,William Ports,San Diego,New Joeview,CA,67838,US,US/Eastern,KxMm,2020-11-04 08:52:56.945371,73.3,0.0,50.2,27.86,9.2,West,0.0,0.24,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4247489,Source1,2,2022-10-05 10:09:13.946097,2022-10-05 14:03:13.946097,32.906728,-96.720693,32.895841,,0.09,Public cell from though.,Danielle Drive,Dallas,Sullivanberg,TX,28149,US,US/Eastern,KCVB,2022-10-05 09:55:13.946097,51.7,,53.2,28.15,14.8,SSE,17.6,0.0,,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8705062,Source1,2,2023-10-28 23:27:15.799858,2023-10-29 01:32:15.799858,38.484425,-121.40513,,-121.408295,1.333,Night catch bag computer so.,Pope Pines,Sacramento,East Latoya,CA,37044,US,US/Eastern,KTIj,2023-10-28 23:04:15.799858,94.2,0.0,76.3,,5.9,ESE,18.9,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3468241,Source2,2,2022-02-10 00:40:41.576037,2022-02-10 03:27:41.576037,35.225059,-80.723492,35.225163,-80.727582,1.086,Ground up game option.,Smith Turnpike,Charlotte,West Laura,NC,60672,US,US/Eastern,KouP,2022-02-10 00:30:41.576037,55.4,0.0,54.2,29.42,5.0,SSW,6.9,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-7280563,Source1,2,2020-08-01 22:20:19.086802,2020-08-02 02:10:19.086802,30.468628,-91.093345,30.463063,-91.086262,0.646,Make pass tell only current member great any.,Michael Hollow,Baton Rouge,Seanbury,LA,69077,US,US/Eastern,KEVU,2020-08-01 22:12:19.086802,64.9,0.0,59.8,28.89,8.1,NNW,17.6,,Fair,False,False,False,False,False,False,True,False,False,False,False,False,False,Night,Night,Night,Night
A-7026091,Source1,2,2025-01-27 15:01:16.825885,2025-01-27 16:56:16.825885,29.928003,-95.442226,29.919691,,2.71,Middle loss entire method worker.,Andrea Station,Houston,West Kristinaton,TX,96154,US,US/Eastern,KBGb,2025-01-27 14:43:16.825885,71.5,,55.9,29.01,7.0,SW,,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-4882281,Source1,2,2019-04-21 00:01:43.228890,2019-04-21 01:53:43.228890,37.478862,-77.433066,,-77.42932,4.208,Ball now despite really alone.,Butler Pike,Richmond,Coltonshire,VA,20125,US,US/Eastern,KXAH,2019-04-20 23:37:43.228890,56.0,0.0,118.7,29.08,12.7,Calm,,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-4389015,Source2,2,2024-12-30 12:08:40.102033,2024-12-30 14:19:40.102033,47.543104,-122.305329,47.537722,-122.306394,0.505,Drop else song rock standard.,Kimberly Extension,Seattle,South Anthonyview,WA,73087,US,US/Eastern,Ktnt,2024-12-30 11:58:40.102033,75.6,,68.3,29.7,6.3,Variable,8.8,,T-Storm,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-7688019,Source2,2,2025-04-07 05:19:38.149402,2025-04-07 06:34:38.149402,25.753171,-80.377601,25.768588,-80.386869,4.613,Six player street movement forward capital lead.,Miller Burgs,Miami,North Wayne,FL,56149,US,US/Eastern,KKZI,2025-04-07 04:52:38.149402,87.1,0.0,67.7,27.05,9.3,CALM,15.8,0.07,Light Rain,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-8048393,Source2,2,2020-01-25 15:49:35.689638,2020-01-25 19:48:35.689638,35.860814,-78.708615,35.861658,-78.708229,1.286,In chance participant employee weight scene contain.,Lee Village,Raleigh,Port Scottberg,NC,50124,US,US/Eastern,KBhb,2020-01-25 15:24:35.689638,42.9,,92.2,28.77,9.2,North,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9474949,Source2,2,2018-05-02 08:56:24.118156,2018-05-02 11:30:24.118156,37.498901,-77.502715,,-77.497238,1.337,Three know employee.,Virginia Plaza,Richmond,East Adam,VA,39310,US,US/Eastern,KfnO,2018-05-02 08:50:24.118156,52.3,0.0,110.9,28.7,10.8,West,8.1,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-7143008,Source2,2,2019-09-19 20:00:28.066643,2019-09-19 20:51:28.066643,35.16896,-80.865133,,-80.855834,0.533,Remember teach market worry.,Christopher Shoal,Charlotte,New Cheryl,NC,61999,US,US/Eastern,KtkV,2019-09-19 19:38:28.066643,44.0,,87.8,28.83,15.8,SSW,1.3,0.0,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1410447,Source1,2,2019-03-30 09:58:28.655242,2019-03-30 12:36:28.655242,44.991823,-93.106521,,-93.113709,1.051,His the line he sing marriage action.,Justin Extensions,Saint Paul,Lake Thomasland,MN,47424,US,US/Eastern,KPhd,2019-03-30 09:43:28.655242,61.4,0.0,52.8,29.11,11.2,CALM,,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4979016,Source1,3,2019-10-18 08:02:28.846820,2019-10-18 09:04:28.846820,35.839114,-78.624654,35.843734,-78.627768,2.243,All drive somebody thank get.,Timothy Junction,Raleigh,Sanchezburgh,NC,57929,US,US/Eastern,KbkO,2019-10-18 07:50:28.846820,58.8,,89.5,29.74,8.4,CALM,16.9,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-6550942,Source2,3,2025-11-12 05:05:26.856949,2025-11-12 06:48:26.856949,41.898218,-87.634064,41.905548,,1.567,Structure since us market later various week.,Bradley Glens,Chicago,Davidport,IL,85292,US,US/Eastern,KLiL,2025-11-12 04:59:26.856949,69.8,0.0,55.9,30.81,10.7,N,8.5,,Fair,False,False,True,False,False,False,False,False,False,True,False,False,False,Night,Day,Day,Day
A-4428688,Source2,2,2022-04-24 19:39:45.396803,2022-04-24 20:49:45.396803,34.766761,-82.328309,34.763824,,2.721,Point order car person tree employee.,Jonathan Junction,Greenville,West Brandon,SC,88933,US,US/Eastern,KBLR,2022-04-24 19:18:45.396803,55.9,0.0,72.6,28.38,7.1,SE,8.9,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-772308,Source2,2,2018-12-12 10:55:51.705546,2018-12-12 11:46:51.705546,33.83877,-84.466986,33.840149,-84.472156,0.89,Statement allow account necessary security debate bag.,Louis Port,Atlanta,Nicholasland,GA,84580,US,US/Eastern,KENc,2018-12-12 10:31:51.705546,56.2,0.0,52.3,28.71,5.1,Variable,13.2,,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-8003523,Source1,2,2025-07-03 07:50:55.990264,2025-07-03 11:04:55.990264,32.846121,-96.812797,32.847555,-96.812822,2.107,Professional international surface alone.,Weaver Stravenue,Dallas,Schneiderport,TX,73511,US,US/Eastern,KfCK,2025-07-03 07:41:55.990264,82.7,,85.2,29.73,9.4,S,7.1,0.0,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-556210,Source2,2,2019-09-14 11:59:24.731368,2019-09-14 13:55:24.731368,35.201857,-80.844261,35.196041,-80.84765,4.136,Brother feel loss much country play whatever glass.,Kelsey Stream,Charlotte,East Allenmouth,NC,89935,US,US/Eastern,KgMP,2019-09-14 11:44:24.731368,53.2,0.0,75.3,28.97,5.0,SSW,1.4,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1247471,Source2,2,2020-07-22 13:47:33.294314,2020-07-22 15:01:33.294314,30.441658,-91.060626,30.439253,-91.05955,2.303,Catch college couple rather remember dream.,Patricia Summit,Baton Rouge,Lake Amy,LA,12057,US,US/Eastern,KhOW,2020-07-22 13:19:33.294314,67.6,,51.2,31.24,10.5,CALM,0.8,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-5150769,Source1,2,2025-08-07 22:37:20.969749,2025-08-08 02:23:20.969749,38.516045,-121.462969,38.511099,-121.470451,3.018,Coach organization he pretty read modern window.,Olson Forge,Sacramento,Flemingview,CA,50693,US,US/Eastern,KcLP,2025-08-07 22:16:20.969749,80.1,0.0,79.7,29.45,13.1,WNW,6.2,,Wintry Mix,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-5867910,Source2,2,2020-12-04 19:48:11.015231,2020-12-04 22:07:11.015231,34.12936,-80.857512,34.130226,,1.615,Soon fire worker song.,Fuller Estates,Columbia,New Joshuatown,SC,37871,US,US/Eastern,KwMG,2020-12-04 19:29:11.015231,81.3,,111.0,29.19,10.0,SSW,13.9,0.29,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-2899167,Source1,2,2024-07-30 03:40:52.982821,2024-07-30 05:08:52.982821,35.454527,-97.587948,35.447085,,2.057,Month computer may responsibility much most school.,Salinas Turnpike,Oklahoma City,East Cameronstad,OK,25254,US,US/Eastern,KwhJ,2024-07-30 03:28:52.982821,81.6,0.0,40.7,29.31,5.1,WNW,4.4,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-1901610,Source2,2,2021-11-23 11:37:14.533714,2021-11-23 15:12:14.533714,39.782774,-86.179604,,,0.443,Project environmental serious nature kid state.,Mitchell Vista,Indianapolis,Lake Jamesshire,IN,00880,US,US/Eastern,KNgD,,79.4,0.0,89.0,30.15,8.8,South,3.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-9505076,Source1,2,2024-04-19 21:06:08.629306,2024-04-19 21:27:08.629306,29.77077,-95.374182,29.762429,-95.361592,0.564,Social year officer show.,Martin Estates,Houston,Stevenville,TX,04774,US,US/Eastern,KgAz,2024-04-19 20:39:08.629306,61.2,0.0,58.1,30.16,10.6,N,14.2,,Clear,True,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
